1	22942	2999571	0.3115453436033048
1	3000104	5999614	0.23542160299336867
1	6002561	9000006	0.2313976084693492
1	9000006	11999985	0.23580741736716332
1	12001644	14999162	0.21295908852665077
1	15005657	17999509	0.2131423730343146
1	18003638	20996522	0.20912197026300086
1	21004913	23997412	0.32400829224082617
1	24004816	26992566	0.22909900119991783
1	27002511	29997626	0.17735664137485405
1	30002704	32991476	0.17735612783648824
1	33000317	35996588	0.17981587726469433
1	36000155	38996773	0.39909030689615205
1	39002315	41999443	0.21812737238765356
1	42008248	44990809	0.21337855127584407
1	45000055	47996476	0.18626061647343123
1	48010196	50998353	0.25394169011025935
1	51001154	53998320	0.21756642805808293
1	54008127	56999519	0.26043548717643916
1	57000307	59999530	0.2194596534610241
1	60001405	62992315	0.1933734773226871
1	63013334	65984336	0.2332032630190915
1	66003099	68988206	0.16508213720156345
1	69011725	71995978	0.1845636631662006
1	72006251	74998274	0.2422513134372201
1	75003868	77998175	0.19589848160671464
1	78004628	80995893	0.2575926719797787
1	81014279	83999965	0.2451180824489521
1	84000074	86999669	0.17901724300447355
1	87000177	89998668	0.15870872233192218
1	90008406	92997420	0.24073013356783918
1	93004349	95999935	0.15480362630902972
1	96001265	98995310	0.15850784702517332
1	99002423	101999404	0.19585666919359854
1	102001340	104999594	0.19033592127843826
1	105013666	107999676	0.19543854745848258
1	108002687	110998246	0.17058866866057326
1	111001897	113998953	0.2264978235573161
1	114004514	116999255	0.1719617285836249
1	117005433	119996798	0.18309563971714574
1	120002565	122996547	0.2596512095649298
1	123007692	125999642	0.25250410625505326
1	126009221	128999558	0.21207834149440669
1	129000133	131998455	0.1579741549895982
1	132003568	135000036	0.22292663104460228
1	135000036	137989346	0.18153821458299674
1	138001995	140989717	0.21151391442827355
1	141003185	143999663	0.21082690027484427
1	144003438	146795794	0.3312481723136036
1	147177129	149991568	0.4857538940116505
1	150008889	152995791	0.4378309718383266
1	153005061	155999712	0.307687448454939
1	156000353	158996057	0.35873969439744663
1	159002550	161999674	0.1846528661146734
1	162009132	164998730	0.24836254799356083
1	165006983	167997375	0.19068301035794633
1	168003922	170999749	0.37339807051975404
1	171000217	173991696	0.18057367838690824
1	174000218	176997204	0.1889383597517267
1	177002785	179997888	0.20080210506276364
1	180016039	182999111	0.21840362841392777
1	183001030	185957714	0.2638908432615876
1	186010433	188999905	0.21691327298709678
1	189002480	191999592	0.29584837846296586
1	192001072	194998478	0.3208106038807081
1	195001849	197993437	0.2362869037102237
1	198002113	200998318	0.2100718589604555
1	201001462	203998965	0.41601947357785013
1	204007926	206997864	0.2525116563413067
1	207000356	209998839	0.19227209408734744
1	210001995	212999028	0.16013981752390774
1	213005353	215998208	0.1710580085946602
1	216002784	218999192	0.17061234818519072
1	219001310	221995285	0.14998831349593156
1	222003245	224999098	0.1575173709117826
1	225000499	227996765	0.24926235844906525
1	228000298	230997412	0.2730351711957287
1	231005144	233994940	0.30235390525949835
1	234002141	236998947	0.22743881297893925
1	237001073	239997262	0.15417381497289293
1	240003406	242999862	0.21737096861566957
1	243000195	245999855	0.16808723574339776
1	246000394	248993344	0.23731845334090906
1	249004777	251999824	0.3029298784796626
1	252006651	254995068	0.1845253937169589
1	255025310	257998134	0.22225799375332106
1	258000146	261000003	0.16725820755124318
1	261000003	263999715	0.1984088147181686
1	264001271	266994423	0.18148907014136562
1	267002962	269998437	0.1765633765628809
1	270009444	273000025	0.20646978075746059
1	273000025	275981095	0.2547829979629032
1	276000516	278999307	0.26810152493842576
1	279000138	281998234	0.13969349205637982
1	282000877	284998391	0.22579438216427106
1	285001410	287995273	0.3259103006361517
1	288001770	290999529	0.4073349804578755
1	291001088	293993795	0.3049954135013998
1	294000971	296991721	0.3034368462243011
1	297001218	299997777	0.1974514562681906
1	300000401	302993153	0.19945434410877397
1	303004681	305995675	0.3744487365324775
1	306005422	308985206	0.35867707350328565
1	309001988	311994215	0.25750554860534125
1	312013190	314999094	0.3146323406206233
1	315007245	317995377	0.23460735528856672
1	318006935	320996520	0.18236228540300312
1	321003709	323993728	0.17539087384271682
1	324002792	326997566	0.16233843416916546
1	327007767	329991797	0.2584201381118784
1	330005137	332999810	0.17632266268586683
1	333000126	335999444	0.16617189199934046
1	336004775	338999799	0.21802128428625075
1	339000568	341996022	0.15065780321322508
1	342000727	344996976	0.19397990930529865
1	345004311	347987989	0.23361066425714927
1	348011925	350998666	0.20539755356964953
1	351001898	353999499	0.21895251375574848
1	354005230	356992364	0.276141449161995
1	357004399	359996974	0.2060058093932894
1	360001953	362996823	0.24866544443456665
1	363010114	365997525	0.2770728131095626
1	366000400	368996773	0.21586227788416765
1	369006370	371999651	0.20500337532509783
1	372002941	374998748	0.27484440694882667
1	375000742	377070221	0.28956878514504747
2	7432	2999585	0.21483997268766353
2	3002216	6000017	0.26994362343816564
2	6000017	8999835	0.21027202257721156
2	9000724	11985713	0.25021583986084195
2	12018220	14998000	0.2903087992673624
2	15019637	17998551	0.19944459636746384
2	18002484	20996808	0.22074395995195398
2	21012642	23996992	0.21538078130314334
2	24017991	26999544	0.24813558576427494
2	27002861	29982871	0.2174925328801946
2	30000904	32997872	0.16210318122641762
2	33001840	35994084	0.2017816507957803
2	36005199	38988216	0.2668261825960886
2	39002884	41998743	0.2311184749795669
2	42009805	44993067	0.372202877463925
2	45007468	47989884	0.19999086058950888
2	48000189	50994782	0.25326711831591614
2	51006012	53987618	0.33999806016388756
2	54003259	56971049	0.3275946616613116
2	57000051	59997925	0.18438569573784697
2	60006341	63000002	0.23248813838453308
2	63000002	65996950	0.1642113581272751
2	66000497	68998981	0.21833052915485904
2	69005081	71996175	0.16250785684557817
