1	22910	2999571	0.48561252598033705
1	3000104	5999775	0.42303286108438687
1	6002561	9000006	0.43103798698841295
1	9000006	11999985	0.4542474411013769
1	12001615	14999162	0.4177248781376618
1	15005657	17999509	0.432612027362706
1	18000622	20996522	0.4145186781289713
1	21004913	23997422	0.5329563599303431
1	24003812	26992566	0.44692426059336576
1	27002429	29997626	0.39868974368752913
1	30002306	32994027	0.38364226695591686
1	33000317	35997628	0.39598071454279365
1	36000088	38996773	0.5644917111490401
1	39002108	41999443	0.44136931619675457
1	42004196	44999120	0.42633077413315895
1	45000055	47996476	0.40478915994028175
1	48010110	51000015	0.44846414223707154
1	51000015	53998342	0.4536022128793124
1	54008127	56999507	0.4768159090686236
1	57000066	59999530	0.4210743935300429
1	60001389	62992315	0.41404786315293773
1	63005991	65993357	0.44743890400307357
1	66003253	68988206	0.36722700390144025
1	69002513	71995996	0.39165108913860386
1	72005971	74998274	0.45275707560066714
1	75001576	77998175	0.4235141918124321
1	78004628	80996269	0.47240852063286154
1	81011040	83999965	0.4800189620096139
1	84000074	86999814	0.41466959402559184
1	87000177	89998689	0.3649687794606127
1	90007330	92997420	0.3866833150801653
1	93000742	95999935	0.3573523196540272
1	96001265	98997383	0.350594720797016
1	99000651	101999404	0.371272318931013
1	102001340	104999594	0.3973378614859115
1	105013666	107999778	0.3810276333981637
1	108002687	110998246	0.3816495292816995
1	111001897	113998953	0.4522771615990223
1	114004514	116999255	0.37183528830995977
1	117005433	119996802	0.39791937232256164
1	120019211	122996547	0.4636545036071522
1	123007656	125999816	0.4710043503278092
1	126008345	128999558	0.43762470849721674
1	129000133	131999800	0.3806762763902268
1	132003568	135000036	0.44764868626368
1	135000036	137999590	0.3905783501966618
1	138001645	140992118	0.42479776108982653
1	141003185	143999562	0.4077270805732973
1	144003514	146987522	0.47992708298510606
1	147002803	149998203	0.5069339620073825
1	150001295	152995791	0.526268611204606
1	153005032	155999712	0.4643226100333474
1	156000353	158996515	0.5050474877649505
1	159002550	161999663	0.37863494607640635
1	162000040	164999674	0.4217099860724253
1	165001578	167997377	0.3913047157881986
1	168001612	170999749	0.5244533690085972
1	171000217	173993927	0.3922978397384928
1	174000218	176997204	0.400970448494747
1	177002785	179997888	0.422256959628345
